Pointer,Japanese,English,Draft version,Formatted?,Notes
0x15c07c,"<D63>もしもーし
ブルタマスって『ドライバー』が
けいけんちアップの
ヒケツなんだって きいたよ
きっと これをてにいれたら
ほかのキカイを バラバラにして
あそんでるんだろうなー
<*2>","<D63>Hey! I heard the key to
strengthening a Bulltamus
is a <bold>screwdriver<normal>.
I guess it'd use it
to take apart machines?<*2>","Hey! I heard the key to strengthening a Bulltamus is a <bold>screwdriver<normal>.
I guess it'd use it
to take apart machines?",1,
0x15c07e,"<D64>プニードルが『ネジ』を
さがしてるっていう
ハナシを トモダチから
きいたんだ
なにか こわれたのかなー?
ダイジョウブかなー<*2>","<D64>A friend was saying Puneedle
is looking for a <bold>screw<normal>.
Did something break, ya
think? I hope it'll be okay...<*2>","A friend was saying Puneedle is looking for a <bold>screw<normal>.
Did something break, ya think? I hope it'll be okay...",1,
0x15c080,"<D65>ケロリンって『コンピュータ』で
つよくなるデンジュウなんだってはなしを きいたよ
あいつ『コンピュータ』を
つかいこなせるのかな?
<*2>","<D65>I heard Kerorin would
grow stronger if you
put a <bold>computer<normal> in it. Think
it knows how to use one?<*2>","I heard Kerorin would
grow stronger if you
put a <bold>computer<normal> in it. Think it knows how to use one?",1,
0x15c082,"<D66>スグライってデンジュウは
『チェーンソー』なんて
ヤバいモノが いいんだって
でも そんなフンイキの
デンジュウだよねー
<*2>","<D66>Apparently Sugulai likes
<bold>chainsaws<normal>. Bit crazy,
don'tcha think!? I guess
it does seem like that sort
of Denjuu, though.<*2>","Apparently Sugulai likes <bold>chainsaws<normal>. Bit crazy, don'tcha think!? I guess
it does seem like that sort
of Denjuu, though.",1,
0x15c084,"<D67>『アイロン』って
コートスってデンジュウが
だいすきな アイテムなんだろ?
<&name>なら
それぐらいは しってるよなー?
<*2>","<D67>Cortos's favorite item
is the <bold>iron<normal>, right?
I'm sure you already knew
that much, though.<*2>","Cortos's favorite item
is the <bold>iron<normal>, right?
I'm sure you already knew that much, though.",1,
0x15c086,"<D68>あの ガイウルスってデンジュウ
『カメラ』がけいけんちアップの
アイテムなんだって
トモダチにいたら くっつけると
いいよ
そして オレにもなにか
プレゼントしてくれよなー
<*2>","<D68>Apparently <bold>cameras<normal> are
Gaiurus's experience item.
If you're friends
with a Gaiurus,
try fitting it with one! And
give me a present too while
you're at it, pleeease?<*2>","Apparently <bold>cameras<normal> are Gaiurus's experience item. If you're friends
with a Gaiurus,
try fitting it with one! And give me a present too while you're at it, pleeease?",1,
0x15c088,"<D69>ミドートルって
『そうじき』が あいしょうの
いいアイテムらしいんだ
あいつ キレイずきなんだなー
オレも みならわないと
いけないよなー
ってことで オレにも
なにか ちょうだいねー<*2>","<D69>I hear <bold>vacuums<normal> are
Midotor's favorite item.
Bit of a clean freak, that
Midotor! I could stand to
learn from that... Anyway,
give me something too!<*2>","I hear <bold>vacuums<normal> are Midotor's favorite item.
Bit of a clean freak, that Midotor! I could stand to learn from that... Anyway, give me something too!",1,
0x15c08a,"<D70>オクトルの けいけんちが
あがるアイテムって『クレーン』なんだろ?
どっかの コウジゲンバで
はたらいてるのかなー
アイツって はたらきものっぽい
カンジだからなー
<*2>","<D70><bold>Cranes<normal> are Octor's expe-
rience item, aren't they?
I wonder if it works at a
construction site. It looks
like it'd be a hard worker.<*2>","<bold>Cranes<normal> are Octor's expe-rience item, aren't they?
I wonder if it works at a construction site. It looks like it'd be a hard worker.",1,
0x15c08c,"<D71>『ゼンマイ』を くっつけると
つよくなる ヒトデーイトって
デンジュウは
きっと『ゼンマイ』でうごく
なにかを もってるんだぜ!
きっとそうだって!<*2>","<D71>There's a Denjuu called
Hitodeight, and it
gets stronger if you put a
<bold>winding key<normal> in it.
There's gotta be something
inside it that runs on
wind-up power. I'm telling ya,
there's gotta be!<*2>","There's a Denjuu called Hitodeight, and it
gets stronger if you put a <bold>winding key<normal> in it.
There's gotta be something inside it that runs on
wind-up power. I'm telling ya, there's gotta be!",1,
0x15c08e,"<D72>ゴースボアっていう ちょっと
みためが ごっついデンジュウが
いるんだけど こいつ
『アックス』に きょうみが
あるんだってさ
ごっついヤツは ごっつい
アイテムにきょうみが
あるんだろうねー<*2>","<D72>So there's a rough-'n'-
tumble-looking Denjuu
called Ghosboar, right?
I heard it's interested in
<bold>axes<normal>. I guess it makes
sense that rough guys
like tumbly items.<*2>","So there's a rough-'n'-tumble-looking Denjuu called Ghosboar, right?
I heard it's interested in <bold>axes<normal>. I guess it makes sense that rough guys
like tumbly items.",1,
0x15c090,"<D73>ラセンマイってデンジュウねー
『ネジ』をみるのが
すきなんだってー
あれって ながめるモノなのかなボクは つかいかたを
よくしらないんだけどさー<*2>","<D73>So about the Denjuu
Rasenmai...
I heard they like
looking at <bold>screws<normal>.
Are those really meant
for contemplation?
I'm not sure how they're
supposed to be used.<*2>","So about the Denjuu Rasenmai...
I heard they like
looking at <bold>screws<normal>.
Are those really meant
for contemplation?
I'm not sure how they're supposed to be used.",1,
0x15c092,"<D74>スコーピルっていう
デンジュウがねー
『アンテナ』をくっつけて
みたいっていうんだよー
トモダチに このデンジュウが
いたら くっつけてあげてよー
うるさくって かなわないやー
<*2>","<D74>Heard of the Denjuu Scorpil?
It's been chewing my
ear off about wanting
an <bold>antenna<normal>. If you're
friends with a Scorpil,
try augmenting it with one.
I can't stand
all the nagging!<*2>","Heard of the Denjuu Scorpil? It's been chewing my
ear off about wanting
an <bold>antenna<normal>. If you're friends with a Scorpil,
try augmenting it with one.
I can't stand
all the nagging!",1,
0x15c094,"<D75>アームクラブってデンジュウが
『マウス』を つけたいって
いってるらしいんだけど...
『マウス』を
どうするんだろうねー
あれって『レンジ』がないと
だめなんでしょー?
ヘっヘー オレってものしリ!<*2>","<D75>So, Armcrab was saying
it wants to have
a <bold>computer mouse<normal>
installed...
but how's it gonna use it?
It's not like you can
use a mouse without a
microwave oven, right?
Heh. I'm smart, I know.<*2>","So, Armcrab was saying
it wants to have
a <bold>computer mouse<normal> installed...
but how's it gonna use it? It's not like you can
use a mouse without a microwave oven, right?
Heh. I'm smart, I know.",1,
0x15c096,"<D76>アンジオーンって『アイロン』に
きょうみしんしんって ほんと?
すっごい いがいなんだよねー
ところで アイロンって
なにするモノなのー?
こんどよんでくれたときにでも
おしえてよねー
<*2>","<D76>Is it true that Angiorn is
obsessed with <bold>irons<normal>?
That's a bit odd! Um, by the
way, what does an iron do?
Explain 'em to me sometime!<*2>","Is it true that Angiorn is obsessed with <bold>irons<normal>? That's a bit odd! Um, by the way, what does an iron do? Explain 'em to me sometime!",1,
0x15c098,"<D77>『アンテナ』がけいけんちアップのデンジュウって けっこう
いるんだけど ヂムレースっていうデンジュウも そうなんだー<*2>","<D77>Denjuu that get tons of ex-
perience from <bold>antennas<normal>
aren't rare, but you might
be interested to know that
Gymrace is one of 'em!<*2>","Denjuu that get tons of ex-perience from <bold>antennas<normal> aren't rare, but you might be interested to know that Gymrace is one of 'em!",1,
0x15c09a,"<D78>リリオンプってデンジュウは
『ドライバー』をくっつけて
くれたら なんでもするよーって
いってるらしいよ
なにをしてくれるのか
しらないけど なかよくは
なれるかもねー
<*2>","<D78>Lirionpu's going around
saying it'd do ANYTHING
just to be augmented
with a <bold>screwdriver<normal>.
What it'd do for ya I'm not
100% on, but I bet you
could make it real happy!<*2>","Lirionpu's going around saying it'd do ANYTHING just to be augmented
with a <bold>screwdriver<normal>.
What it'd do for ya I'm not 100% on, but I bet you could make it real happy!",1,
0x15c09c,"<D79>ねぇ <&name>
ワイタってデンジュウを
つよくするモノって しってる?
なんと『ボム』なんだって!
ちょっと わかリにくいよねー
でも これでわかったんだから
わすれないでね!
<*2>","<D79>Hey <&name>, do you
know what item
makes Whitah stronger?
Turns out, it's a <bold>bomb<normal>!
It's not really something you
can tell, is it... But now
you know! Don't forget it!<*2>","Hey <&name>, do you know what item
makes Whitah stronger?
Turns out, it's a <bold>bomb<normal>! It's not really something you can tell, is it... But now
you know! Don't forget it!",1,
0x15c09e,"<D80>ポッツァルってデンジュウが
イチバンつよくなるアイテムは
『ドリル』なんだ
なにか はっくつでもするのか?うーん...きになる...
<*2>","<D80>The item that gives Potzal
the most experience is...
<bold>drills<normal>! Does it wanna
be an archaeologist
or something? I wonder...<*2>","The item that gives Potzal the most experience is... <bold>drills<normal>! Does it wanna
be an archaeologist
or something? I wonder...",1,
0x15c0a0,"<D81>ボク アラニーダが
『ゼンマイ』をくっつけると
つよくなるっていうのは
しってるんだけど
ちょっときになることが
あるんだ....
それはね...アラニーダが
『ゼンマイ』でうごいてるんじゃ
ないかってことなんだ...
かんがえすぎかな?<*2>","<D81>So I know that Araneida
gets stronger if you stick
a <bold>winding key<normal> on it, but
that makes me wonder...
Do you think it runs
on wind-up power?
Am I overthinking it?<*2>","So I know that Araneida gets stronger if you stick a <bold>winding key<normal> on it, but that makes me wonder...
Do you think it runs
on wind-up power?
Am I overthinking it?",1,
0x15c0a2,"<D82>『ビームガン』なんて
あぶなっかしいモノを
ほしがってるデンジュウが
オレのトモダチで いるんだよー
ガッドホロウっていう
デンジュウなんだけどね
みかけたら くっつけてあげてよ
ボクは それを かいに
いけないからさー
<*2>","<D82>A friend of mine wants
a <bold>ray gun<normal>. Hardcore!
Dunno if you've heard of him,
but it's Gadhoro.
If ya see him, be nice
and stick one to him!
I can't go buy one, so you
gotta be the one to do it!<*2>","A friend of mine wants
a <bold>ray gun<normal>. Hardcore!
Dunno if you've heard of him, but it's Gadhoro.
If ya see him, be nice
and stick one to him!
I can't go buy one, so you gotta be the one to do it!",1,
0x15c0a4,"<D83>クリオゲラってデンジュウさー
『アーチェリー』なんてモノ
ほしがってるんだぜー
あいつ じつは スポーツマン
なんだなー
<*2>","<D83>So y'know the Denjuu
Cliogera, right? It totally
wants a <bold>bow and arrow<normal>.
I never pegged it as
the sporty type!<*2>","So y'know the Denjuu Cliogera, right? It totally wants a <bold>bow and arrow<normal>.
I never pegged it as
the sporty type!",1,
0x15c0a6,"<D84>ガストってデンジュウがね
『ドリル』をプレゼントして
くれ!って うるさいんだー
きっと じぶんがドリルみたいに
クルクルまわってるから
きょうみあるんだろうね<*2>","<D84>Geez, you know the Denjuu
called Gust?
It won't shut up about
""oh, if only someone would
give me a <bold>drill<normal>!"" I guess it's
interested 'cause it spins
like a drill itself, huh?<*2>","Geez, you know the Denjuu called Gust?
It won't shut up about
""oh, if only someone would give me a <bold>drill<normal>!"" I guess it's interested 'cause it spins like a drill itself, huh?",1,
0x15c0a8,"<D85>ちょっとロンゲのデンジュウ
レイゲの イチバンほしいモノは
『ミキサー』っていうアイテム
らしいんだ<*2>","<D85>Reige, that Denjuu with
the stylish hairdo,
totally wants a <bold>mixer<normal>.<*2>","Reige, that Denjuu with
the stylish hairdo,
totally wants a <bold>mixer<normal>.",1,
0x15c0aa,"<D86>トゲールカが『ノコギリ』を
ほしがってるっていうはなしを
きいたよー
きのなかに すんでるから
せいかつするのに
ひつようなのかもねー<*2>","<D86>I heard a rumor that Toge-
ruka's looking for a <bold>saw<normal>.
I guess it's good to have
one handy when you're
living inside a tree!<*2>",I heard a rumor that Toge-ruka's looking for a <bold>saw<normal>. I guess it's good to have one handy when you're living inside a tree!,1,
0x15c0ac,"<D87>ライガリオンってデンジュウさー
なんとなく てさきが
キヨウそうなんだよ
だから『ドライバー』とかに
きょうみが わくんだろうねー
<*2>","<D87>So the Denjuu Raigaleon...
You can't tell at first
glance, but apparently it's
real good with its hands!
Maybe that's why it's
into <bold>screwdrivers<normal>
and stuff like that?<*2>","So the Denjuu Raigaleon... You can't tell at first glance, but apparently it's real good with its hands! Maybe that's why it's
into <bold>screwdrivers<normal>
and stuff like that?",1,
0x15c0ae,"<D88>ガドルクマって はんぶん
キカイみたいなデンジュウが
いるんだけど『ギア』を
くっつけたいんだって
いってたんだ
きっと じぶんで じぶんを
カイゾウしちゃうんだろうね!
...............
..さすがにそれはないか...
<*2>","<D88>So there's a cyborg-lookin'
Denjuu called Gadorkuma...
It's been saying it wants to
have a new <bold>gear<normal> put in!
I guess it's gonna
augment itself!
...That's...
...not gonna happen, is it...<*2>","So there's a cyborg-lookin' Denjuu called Gadorkuma... It's been saying it wants to have a new <bold>gear<normal> put in!
I guess it's gonna
augment itself!
...That's...
...not gonna happen, is it...",1,
0x15c0b0,"<D89>『ネジ』ずきのデンジュウで
ゆうめいなヤツといえば
やっぱリ アビラスでしょー
こいつに『ネジ』をくっつけると
けいけんちふえるんだってさ
<*2>","<D89>If there's one Denjuu
famous for being crazy
about <bold>winding keys<normal>,
it's Abiras, right?
Apparently it even gains
lots of experience if you
attach one to it!<*2>","If there's one Denjuu famous for being crazy about <bold>winding keys<normal>,
it's Abiras, right?
Apparently it even gains
lots of experience if you attach one to it!",1,
0x15c0b2,"<D90>ちょっと こわめのデンジュウで
アルファゴスっていう
デンジュウがいるんだけどさー
パワーアップするアイテムも
『シュリケン』なんだって!
やっぱリ ちょっと
こわめなんだよねー
<*2>","<D90>So there's this scary-lookin'
Denjuu called Alphagos,
right? What powers it up
most is a <bold>shuriken<normal>!
Guess it doesn't just
LOOK scary!<*2>","So there's this scary-lookin' Denjuu called Alphagos, right? What powers it up most is a <bold>shuriken<normal>!
Guess it doesn't just
LOOK scary! ",1,
0x15c0b4,"<D91>『でんち』ってニンゲンの
せいかつでは けっこう
だいじな モノだよねー
キヨールカって『でんち』が
だいすきなんだってさー
キヨールカってデンジュウに
とっても けっこう
だいじなモノなのかなー?<*2>",/0x15c0b4/<*2>,,0,
0x15c0b6,"<D92>ヂムガースってみためが
ごっついんだけど
すきなキカイも『クレーン』で
やっぱリごっついんだー!
デンジュウにプレゼントするときはみためで えらぶといいかもね!<*2>","<D92>I always thought Gymgarth
looked like a tough guy, and
now it turns out its favorite
machine is the <bold>crane<normal>!
The toughest of the
machines! When you give
a Denjuu a present, I think
it's good to judge the book
by its cover, so to speak.<*2>","I always thought Gymgarth looked like a tough guy, and now it turns out its favorite machine is the <bold>crane<normal>!
The toughest of the machines! When you give
a Denjuu a present, I think it's good to judge the book by its cover, so to speak.",1,
0x15c0b8,"<D93>バイオンプっていう
みずベのデンジュウが
いるんだけどさー
『ランス』がすきなんだって
ニンゲンカイに そんな
モノがすきなヤツって
いるのかなー?
けっこうきになってたリ
するんだけどなー
<*2>",/0x15c0b8/<*2>,,0,
0x15c0ba,"<D94>ワルタってデンジュウ
なんだか いろんなこと
できそうな ふんいきがするんだよなぜかって?
それは ヤツがすきなアイテムが
『モバイル』だからさ!<*2>",/0x15c0ba/<*2>,,0,
0x15c0bc,"<D95>『アンテナ』ずきなデンジュウってかわったヤツがおおいんだよ
ガンツァトルもかわったヤツ
なんだけどねー<*2>",/0x15c0bc/<*2>,,0,
0x15c0be,"<D96>アラクイダって『カマ』が
すきなんだぜ
ハモノが すきなヤツって
けっこうおおいのかなー
ああいう きけんなモノが
すきなデンジュウって
キケンな かおリがするよね
あーこわい こわい<*2>",/0x15c0be/<*2>,,0,
0x15c0c0,"<D97>バッドホロウって デンジュウは
きけんなんだ!
なんでかって??
すきな アイテムが
『アーミーナイフ』なんだぜ!
こんなキケンなモノを
ほしがるなんて ぜったいやばい
ヤツなんだって!<*2>","<D97>Badhoro is totally
dangerous! Why, you ask?
Get this: its favorite item is
<bold>army knives<normal>! I'm tellin'
ya, the guy's bad news!<*2>","Badhoro is totally dangerous! Why, you ask? Get this: its favorite item is <bold>army knives<normal>! I'm tellin' ya, the guy's bad news!",1,
0x15c0c2,"<D98>ランプゲラって『レンジ』が
パワーアップのアイテム
なんだってー
なんか...ヤバめのかおリが
するよねー
<*2>","<D98>I just found out what Lamp-
gera's experience item is!
It's <bold>microwaves<normal>.
I dunno about you,
but I've got a bit of a
bad feeling about this...<*2>","I just found out what Lamp-gera's experience item is! It's <bold>microwaves<normal>.
I dunno about you,
but I've got a bit of a
bad feeling about this...",1,
0x15c0c4,"<D99>『コンピュータ』って
ニンゲンカイでも たかい
アイテムなんだろー?
デンジュウカイでも
もってるヤツは いがいに
すくないんだー....
そういえば テンペストのヤツも
ほしいなんていってたような
きがするなー
<*2>",/0x15c0c4/<*2>,,0,
0x15c0c6,"<D100>ズドーンってデンジュウ
しってる??
こいつ『ハンマー』が
すきなんだけど....
なんだか わらえるよな!
ズドーンが『ハンマー』で
『ズドーン』とやる....
あーっはっはっはっは....
おもしろくなかったリしてー..
<*2>",/0x15c0c6/<*2>,"Hey! Have you heard of the Denjuu Zudoon?
So apparently, it
likes <bold>hammers<normal>!
Isn't that funny? Zudoon likes hammers... which it can go all ""zudoooon"" with... Ahhhhahahahaha! Don't tell me that isn't funny...",0,nö
0x15c0c8,"<D101>ヒユっていう そのスジでは
ゆうめいな デンジュウが
いるんだけどさー
『でんち』がほしいらしいよー
なんだかジミだよねぇ?
<*2>",/0x15c0c8/<*2>,,0,
0x15c0ca,"<D102>ビブルナムってデンジュウは
『ビデオ』がすきなんだって
あのなかにうつる じぶんじしんをみて うっとリしてるのかなー?
..そうぞうしちゃったよ...
<*2>","<D102>Gamazumi's totally into
<bold>video cameras<normal>!
It probably spends all day
captivated, staring in awe
at itself captured inside
of that machine.
...Whoops, I let my
imagination run wild there.<*2>","Gamazumi's totally into <bold>video cameras<normal>!
It probably spends all day captivated, staring in awe at itself captured inside
of that machine.
...Whoops, I let my imagination run wild there.",1,
0x15c0cc,"<D103>パパウェルってデンジュウ
『タイヤ』がすきなんだぜ
ぜったいころがして
あそんでるんだって!
かけてもいいよ!
<*2>","<D103>The denjuu called Papaver
loves <bold>tires<normal>, man!
I'm tellin' ya, it definitely
spends a lotta time rolling
'em around and playing with
'em. No doubt in my mind!<*2>","The denjuu called Papaver loves <bold>tires<normal>, man!
I'm tellin' ya, it definitely spends a lotta time rolling 'em around and playing with 'em. No doubt in my mind!",1,
0x15c0ce,"<D104>ニンゲンカイにあるモノって
おもしろいよなー
『バケツ』とか オレたちじゃ
かんがえつかないぜ
ガルムっていうデンジュウも
おなじようなこといってたなー<*2>","<D104>Things from the Human World
are so interesting!
Like, a <bold>bucket<normal>? We Denjuu
would never think of that!
The Denjuu Gamuru was
saying the same thing, too.<*2>","Things from the Human World are so interesting!
Like, a <bold>bucket<normal>? We Denjuu would never think of that! The Denjuu Gamuru was saying the same thing, too.",1,"Interesting: the Denjuu's name here is written as ガルム instead of ガムル. Which is the typo? Could it be that ""Gamuru"" is actually the typo?"
0x15c0d0,"<D105>ブバルディーってデンジュウ
『ボンベ』がだいすきなんだけど
きっと うたとかうたって
いきぎれしたときに
つかってるんだろうなー
<*2>","<D105>The Denjuu Bouvardi
loves <bold>gas tanks<normal>!
I guess when it's singing,
and it runs out of breath,
one of those could
come in handy!<*2>","The Denjuu Bouvardi
loves <bold>gas tanks<normal>!
I guess when it's singing, and it runs out of breath, one of those could
come in handy!",1,
0x15c0d2,"<D110>アンヂィオンって
かっこいいデンジュウなんだよー
オレの あこがれなんだよー
そんでもって すきなモノも
『ランス』でカッコいいんだよー
なんで あのデンジュウは
あんなにかっこいいのかなー
<*2>","<D106>Oh, Angieon is so cooool! It's
100% my role model Denjuu!
AND it likes <bold>lances<normal>!
How cool is that?!
How can there be
such a cool Denjuu?!<*2>","Oh, Angieon is so cooool! It's 100% my role model Denjuu!
AND it likes <bold>lances<normal>!
How cool is that?!
How can there be
such a cool Denjuu?!",1,
